storeUuid,name,latitude,longitude,anchor_latitude,anchor_longitude,score_breakdown,score_total,rating,orderable,date
bfbf133d-1a4e-569e-9b43-ddce857ed05c,"淡水美食街 石鍋燉飯俱樂部",25.2187,121.4515,25.2242695930001,121.480585432,eyJDb252ZXJzaW9uUmF0ZV9ib29zdGluZ19mYWN0b3IiOjEsIkZpbmFsU2NvcmUiOjAuMDAyOTA3Mzg5ODU4OTYxMTA1NiwiUHJlZGljdGlvblNjb3JlIjowLjAwMjg5NzM4OTg1ODk2MTEwNTYsImNvbnZlcnNpb25fcmF0ZV9jb2VmZmljaWVudCI6MC44NTYsImNvbnZlcnNpb25fcmF0ZV9wYXJ0aWFsX3Njb3JlIjowLjAwMTQ2NzQzNjU1MjA0NzcyOTUsImN0cl9jb2VmZmljaWVudCI6MC4wODksImN0cl9wYXJ0aWFsX3Njb3JlIjowLjAxODQ0MTE3MDQ1NDAyNTI3LCJuZXRfaW5mbG93X2Jvb3N0aW5nX2ZhY3RvciI6MCwibmV0X2luZmxvd19wYXJ0aWFsX3Njb3JlIjoxNS4wMDEyNDQyMTc0MzQsInNlcnZpY2VfcXVhbGl0eV9ib29zdGluZ19mYWN0b3IiOjAsInNlcnZpY2VfcXVhbGl0eV9wYXJ0aWFsX3Njb3JlIjowLjk2NTIwNjc0MjI4NjY4MjEsInQxMjBkX2V5ZWJhbGxfY291bnQiOjk0NiwidDEyMGRfcmVxdWVzdF9jb3VudCI6NSwidWNiX2JhbmRpdF9ib29zdGluZ19mYWN0b3IiOjAsInVjYl9iYW5kaXRfcGFydGlhbF9zY29yZSI6MC42MDA1MzgwOTY3NDI4NjQzfQ==,0.0029073898589611056,NaN,true,2024-9-1
4a338c1c-9789-5aa3-96de-e4cbc3342116,"淡水美食街X義料工坊",25.2187,121.4515,25.2242695930001,121.480585432,eyJDb252ZXJzaW9uUmF0ZV9ib29zdGluZ19mYWN0b3IiOjEsIkZpbmFsU2NvcmUiOjAuMDAyODU0NTczNzM2MTkwNzk2LCJQcmVkaWN0aW9uU2NvcmUiOjAuMDAyODQ0NTczNzM2MTkwNzk2LCJjb252ZXJzaW9uX3JhdGVfY29lZmZpY2llbnQiOjAuODU2LCJjb252ZXJzaW9uX3JhdGVfcGFydGlhbF9zY29yZSI6MC4wMDE3ODU4NDQ1NjQ0Mzc4NjYyLCJjdHJfY29lZmZpY2llbnQiOjAuMDg5LCJjdHJfcGFydGlhbF9zY29yZSI6MC4wMTQ3ODUyODk3NjQ0MDQyOTcsIm5ldF9pbmZsb3dfYm9vc3RpbmdfZmFjdG9yIjowLCJuZXRfaW5mbG93X3BhcnRpYWxfc2NvcmUiOjEzLjAyMzYzMDY2NjE4NDI5OCwic2VydmljZV9xdWFsaXR5X2Jvb3N0aW5nX2ZhY3RvciI6MCwic2VydmljZV9xdWFsaXR5X3BhcnRpYWxfc2NvcmUiOjAuOTY5NDY4ODkxNjIwNjM2LCJ0MTIwZF9leWViYWxsX2NvdW50Ijo2ODksInQxMjBkX3JlcXVlc3RfY291bnQiOjYsInVjYl9iYW5kaXRfYm9vc3RpbmdfZmFjdG9yIjowLCJ1Y2JfYmFuZGl0X3BhcnRpYWxfc2NvcmUiOjAuNzA4NjY3MjgxMTQ4MTA1MX0=,0.002854573736190796,NaN,true,2024-9-1
811d7a47-8a04-599c-9632-0210444e741a,"清心福全 淡水淡金店",25.2269,121.4519,25.2242695930001,121.480585432,eyJDb252ZXJzaW9uUmF0ZV9ib29zdGluZ19mYWN0b3IiOjEsIkZpbmFsU2NvcmUiOjAuMDAyMjMzMjk3NDE3MTYzODQ4NiwiUHJlZGljdGlvblNjb3JlIjowLjAwMjIyMzI5NzQxNzE2Mzg0ODYsImNvbnZlcnNpb25fcmF0ZV9jb2VmZmljaWVudCI6MC44NTYsImNvbnZlcnNpb25fcmF0ZV9wYXJ0aWFsX3Njb3JlIjowLjAwMTExMDE5NjExMzU4NjQyNTgsImN0cl9jb2VmZmljaWVudCI6MC4wODksImN0cl9wYXJ0aWFsX3Njb3JlIjowLjAxNDMwMzAyODU4MzUyNjYxMSwibmV0X2luZmxvd19ib29zdGluZ19mYWN0b3IiOjAsIm5ldF9pbmZsb3dfcGFydGlhbF9zY29yZSI6MTAuMzIzMDc5MzkyNTM5NzczLCJzZXJ2aWNlX3F1YWxpdHlfYm9vc3RpbmdfZmFjdG9yIjowLCJzZXJ2aWNlX3F1YWxpdHlfcGFydGlhbF9zY29yZSI6MC45NjYxNDg0OTU2NzQxMzMzLCJ0MTIwZF9leWViYWxsX2NvdW50IjoxMzkyLCJ0MTIwZF9yZXF1ZXN0X2NvdW50IjoxNiwidWNiX2JhbmRpdF9ib29zdGluZ19mYWN0b3IiOjAsInVjYl9iYW5kaXRfcGFydGlhbF9zY29yZSI6MC41NjYyMDMyODI0MjkwNDh9,0.0022332974171638486,5.0,true,2024-9-1
94b8604b-8b23-5cbb-ae75-526162acc077,"素食手工坊",25.2187,121.4515,25.2242695930001,121.480585432,eyJ0MTIwZF9leWViYWxsX2NvdW50IjowLCJ0MTIwZF9yZXF1ZXN0X2NvdW50IjowfQ==,0,NaN,false,2024-9-1
f0f63f55-43e9-57c0-81ea-7628ad9ea003,"焗烤厚片工坊",25.2187,121.4515,25.2242695930001,121.480585432,eyJ0MTIwZF9leWViYWxsX2NvdW50IjowLCJ0MTIwZF9yZXF1ZXN0X2NvdW50IjowfQ==,0,NaN,false,2024-9-1
c0e1e2b2-4b8c-5d15-9c67-5bd72b6534fc,"淡水美食街X泰好吃打拋諸",25.2187,121.4515,25.2242695930001,121.480585432,eyJ0MTIwZF9leWViYWxsX2NvdW50Ijo4NDEsInQxMjBkX3JlcXVlc3RfY291bnQiOjd9,0,NaN,false,2024-9-1
